#	profile	energy	nuELumNum	nuEBarLumNum	nuELumEnergy	nuEBarLumEnergy
6	6.69	6.5568623e+47	5.0195804e+43	4.3865409e+48	3.3580993e+44
6	6.7	6.411833e+47	4.9139546e+43	4.2959281e+48	3.2923496e+44
6	6.71	6.2699023e+47	4.8105679e+43	4.2071045e+48	3.227891e+44
6	6.72	6.1310379e+47	4.7093821e+43	4.1200575e+48	3.1647048e+44
6	6.73	5.9951534e+47	4.6103582e+43	4.0347382e+48	3.1027711e+44
6	6.74	5.8621907e+47	4.5134617e+43	3.9511166e+48	3.0420732e+44
6	6.75	5.732119e+47	4.4186798e+43	3.8691803e+48	2.9826089e+44
6	6.76	5.6048416e+47	4.3259198e+43	3.7888729e+48	2.9243218e+44
6	6.77	5.4803083e+47	4.235158e+43	3.7101687e+48	2.867202e+44
6	6.78	5.3584733e+47	4.1463562e+43	3.6330449e+48	2.8112295e+44
6	6.79	5.2392733e+47	4.059475e+43	3.5574666e+48	2.7563835e+44
6	6.8	5.122655e+47	3.9744751e+43	3.4834054e+48	2.7026431e+44
6	6.81	5.0085618e+47	3.8913172e+43	3.4108306e+48	2.649987e+44
6	6.82	4.8969467e+47	3.8099624e+43	3.3397177e+48	2.5983944e+44
6	6.83	4.7877554e+47	3.7303721e+43	3.270037e+48	2.5478441e+44
6	6.84	4.680933e+47	3.6525079e+43	3.2017582e+48	2.4983154e+44
6	6.85	4.5764315e+47	3.5763324e+43	3.1348556e+48	2.4497877e+44
6	6.86	4.4742044e+47	3.5018083e+43	3.0693042e+48	2.4022405e+44
6	6.87	4.3742026e+47	3.4288989e+43	3.0050772e+48	2.3556535e+44
6	6.88	4.2763803e+47	3.3575684e+43	2.9421496e+48	2.3100071e+44
6	6.89	4.1806907e+47	3.2877814e+43	2.8804959e+48	2.2652814e+44
6	6.9	4.0870905e+47	3.219503e+43	2.8200924e+48	2.221457e+44
6	6.91	3.9955341e+47	3.1526992e+43	2.760914e+48	2.1785152e+44
6	6.92	3.905979e+47	3.0873365e+43	2.7029374e+48	2.1364369e+44
6	6.93	3.8183831e+47	3.0233823e+43	2.6461395e+48	2.0952039e+44
6	6.94	3.732705e+47	2.9608043e+43	2.5904973e+48	2.0547982e+44
6	6.95	3.648904e+47	2.8995711e+43	2.5359883e+48	2.0152019e+44
6	6.96	3.5669403e+47	2.839652e+43	2.4825905e+48	1.9763978e+44
6	6.97	3.486775e+47	2.7810169e+43	2.4302822e+48	1.9383687e+44
6	6.98	3.4083699e+47	2.7236363e+43	2.3790422e+48	1.9010981e+44
6	6.99	3.3316876e+47	2.6674813e+43	2.3288496e+48	1.8645694e+44
6	7	3.2566915e+47	2.6125243e+43	2.279684e+48	1.828767e+44
6	7.01	3.1833455e+47	2.5587381e+43	2.2315252e+48	1.7936754e+44
6	7.02	3.1116146e+47	2.5060955e+43	2.1843535e+48	1.759279e+44
6	7.03	3.0414643e+47	2.4545702e+43	2.1381494e+48	1.7255629e+44
6	7.04	2.9728609e+47	2.4041368e+43	2.092894e+48	1.6925123e+44
6	7.05	2.9057711e+47	2.3547704e+43	2.0485686e+48	1.6601132e+44
6	7.06	2.8401627e+47	2.3064467e+43	2.0051549e+48	1.6283513e+44
6	7.07	2.7760039e+47	2.2591418e+43	1.9626348e+48	1.5972133e+44
6	7.08	2.7132636e+47	2.2128328e+43	1.9209906e+48	1.5666856e+44
6	7.09	2.6519113e+47	2.1674969e+43	1.8802051e+48	1.5367553e+44
6	7.1	2.5919173e+47	2.1231122e+43	1.8402613e+48	1.5074097e+44
6	7.11	2.5332522e+47	2.0796573e+43	1.8011423e+48	1.4786363e+44
6	7.12	2.4758875e+47	2.0371112e+43	1.7628319e+48	1.4504231e+44
6	7.13	2.4197952e+47	1.9954536e+43	1.725314e+48	1.4227584e+44
6	7.14	2.3649478e+47	1.9546646e+43	1.6885727e+48	1.3956305e+44
6	7.15	2.3113183e+47	1.9147247e+43	1.6525926e+48	1.3690282e+44
6	7.16	2.2588806e+47	1.875615e+43	1.6173585e+48	1.3429403e+44
6	7.17	2.2076087e+47	1.8373169e+43	1.5828555e+48	1.3173562e+44
6	7.18	2.1574776e+47	1.7998126e+43	1.5490689e+48	1.2922654e+44
6	7.19	2.1084623e+47	1.7630844e+43	1.5159844e+48	1.2676577e+44
6	7.2	2.0605387e+47	1.7271153e+43	1.4835879e+48	1.243523e+44
6	7.21	2.0136832e+47	1.6918885e+43	1.4518656e+48	1.2198516e+44
6	7.22	1.9678725e+47	1.6573878e+43	1.4208039e+48	1.196634e+44
6	7.23	1.9230838e+47	1.6235973e+43	1.3903896e+48	1.1738609e+44
6	7.24	1.879295e+47	1.5905016e+43	1.3606096e+48	1.1515232e+44
6	7.25	1.8364843e+47	1.5580855e+43	1.3314511e+48	1.129612e+44
6	7.26	1.7946303e+47	1.5263343e+43	1.3029016e+48	1.1081187e+44
6	7.27	1.7537122e+47	1.4952336e+43	1.2749487e+48	1.0870348e+44
6	7.28	1.7137095e+47	1.4647694e+43	1.2475805e+48	1.0663521e+44
6	7.29	1.6746022e+47	1.4349281e+43	1.220785e+48	1.0460626e+44
6	7.3	1.6363709e+47	1.4056962e+43	1.1945507e+48	1.0261582e+44
6	7.31	1.5989962e+47	1.3770608e+43	1.1688662e+48	1.0066314e+44
6	7.32	1.5624594e+47	1.349009e+43	1.1437203e+48	9.8747462e+43
6	7.33	1.5267422e+47	1.3215286e+43	1.119102e+48	9.6868049e+43
6	7.34	1.4918266e+47	1.2946074e+43	1.0950007e+48	9.5024187e+43
6	7.35	1.457695e+47	1.2682336e+43	1.0714058e+48	9.3215173e+43
6	7.36	1.4243302e+47	1.2423957e+43	1.048307e+48	9.144032e+43
6	7.37	1.3917153e+47	1.2170822e+43	1.0256942e+48	8.9698959e+43
6	7.38	1.3598339e+47	1.1922823e+43	1.0035574e+48	8.7990435e+43
6	7.39	1.3286698e+47	1.1679852e+43	9.8188696e+47	8.6314106e+43
6	7.4	1.2982072e+47	1.1441804e+43	9.6067329e+47	8.4669347e+43
6	7.41	1.2684306e+47	1.1208575e+43	9.3990705e+47	8.3055544e+43
6	7.42	1.2393249e+47	1.0980067e+43	9.1957909e+47	8.1472099e+43
6	7.43	1.2108754e+47	1.0756181e+43	8.9968042e+47	7.9918424e+43
6	7.44	1.1830675e+47	1.0536821e+43	8.8020223e+47	7.8393947e+43
6	7.45	1.1558871e+47	1.0321894e+43	8.6113588e+47	7.6898107e+43
6	7.46	1.1293203e+47	1.0111307e+43	8.4247291e+47	7.5430354e+43
6	7.47	1.1033535e+47	9.9049818e+42	8.2420503e+47	7.3990214e+43
6	7.48	1.0779734e+47	9.7028187e+42	8.063241e+47	7.2577084e+43
6	7.49	1.0531671e+47	9.5047326e+42	7.8882215e+47	7.1190447e+43
6	7.5	1.0289218e+47	9.3106414e+42	7.7169138e+47	6.9829811e+43
6	7.51	1.0052252e+47	9.1204636e+42	7.5492411e+47	6.8494682e+43
6	7.52	9.8206496e+46	8.9341195e+42	7.3851285e+47	6.7184579e+43
6	7.53	9.5942928e+46	8.7515312e+42	7.2245024e+47	6.589903e+43
6	7.54	9.3730648e+46	8.5726225e+42	7.0672908e+47	6.4637573e+43
6	7.55	9.1568516e+46	8.3973183e+42	6.9134229e+47	6.3399753e+43
6	7.56	8.9455417e+46	8.2255457e+42	6.7628295e+47	6.2185126e+43
6	7.57	8.7390263e+46	8.0572333e+42	6.6154429e+47	6.0993256e+43
6	7.58	8.5371983e+46	7.8923112e+42	6.4711963e+47	5.9823719e+43
6	7.59	8.3399539e+46	7.7307107e+42	6.330025e+47	5.8676094e+43
6	7.6	8.1471902e+46	7.5723649e+42	6.1918645e+47	5.7549973e+43
6	7.61	7.958807e+46	7.4172081e+42	6.0566522e+47	5.6444954e+43
6	7.62	7.774706e+46	7.2651763e+42	5.924326e+47	5.5360643e+43
6	7.63	7.594794e+46	7.1162065e+42	5.7948278e+47	5.4296656e+43
6	7.64	7.4189795e+46	6.9702373e+42	5.6681003e+47	5.3252613e+43
6	7.65	7.2471715e+46	6.8272084e+42	5.5440862e+47	5.2228144e+43
6	7.66	7.0792771e+46	6.6870609e+42	5.4227263e+47	5.1222886e+43
6	7.67	6.9152098e+46	6.549737e+42	5.3039659e+47	5.0236482e+43
6	7.68	6.7548823e+46	6.4151801e+42	5.1877496e+47	4.9268584e+43
6	7.69	6.5982133e+46	6.2833351e+42	5.074026e+47	4.8318847e+43
6	7.7	6.4451168e+46	6.1541476e+42	4.9627399e+47	4.7386937e+43
6	7.71	6.2955193e+46	6.0275645e+42	4.8538454e+47	4.6472523e+43
6	7.72	6.1493386e+46	5.9035339e+42	4.7472894e+47	4.5575281e+43
6	7.73	6.0064964e+46	5.7820047e+42	4.6430217e+47	4.4694896e+43
6	7.74	5.8669213e+46	5.6629272e+42	4.5409971e+47	4.3831057e+43
6	7.75	5.730538e+46	5.5462524e+42	4.441167e+47	4.2983456e+43
6	7.76	5.5972752e+46	5.4319324e+42	4.3434855e+47	4.2151795e+43
6	7.77	5.4670637e+46	5.3199202e+42	4.2479085e+47	4.133578e+43
6	7.78	5.3398348e+46	5.2101702e+42	4.1543914e+47	4.0535124e+43
6	7.79	5.2155203e+46	5.102637e+42	4.0628903e+47	3.9749542e+43
6	7.8	5.0940553e+46	4.9972767e+42	3.9733631e+47	3.8978759e+43
6	7.81	4.9753753e+46	4.894046e+42	3.8857681e+47	3.82225e+43
6	7.82	4.8594178e+46	4.7929027e+42	3.8000647e+47	3.7480499e+43
6	7.83	4.7461212e+46	4.693805e+42	3.7162129e+47	3.6752493e+43
6	7.84	4.6354257e+46	4.5967123e+42	3.6341737e+47	3.6038224e+43
6	7.85	4.5272722e+46	4.5015848e+42	3.5539087e+47	3.5337441e+43
6	7.86	4.4216037e+46	4.4083835e+42	3.4753805e+47	3.4649894e+43
6	7.87	4.318364e+46	4.31707e+42	3.3985525e+47	3.3975341e+43
6	7.88	4.2174982e+46	4.2276068e+42	3.3233886e+47	3.3313541e+43
6	7.89	4.1189529e+46	4.1399571e+42	3.2498538e+47	3.2664261e+43
6	7.9	4.0226754e+46	4.0540849e+42	3.1779136e+47	3.2027271e+43
6	7.91	3.9286147e+46	3.9699549e+42	3.1075342e+47	3.1402343e+43
6	7.92	3.8367204e+46	3.8875323e+42	3.0386825e+47	3.0789256e+43
6	7.93	3.7469437e+46	3.8067834e+42	2.9713263e+47	3.0187792e+43
6	7.94	3.6592366e+46	3.7276747e+42	2.9054338e+47	2.9597737e+43
6	7.95	3.5735521e+46	3.6501736e+42	2.8409739e+47	2.901888e+43
6	7.96	3.4898446e+46	3.5742483e+42	2.7779163e+47	2.8451016e+43
6	7.97	3.4080691e+46	3.4998672e+42	2.7162311e+47	2.7893941e+43
6	7.98	3.3281819e+46	3.4269997e+42	2.6558891e+47	2.7347458e+43
6	7.99	3.2501401e+46	3.3556158e+42	2.596862e+47	2.6811371e+43
6	8	3.1739018e+46	3.2856859e+42	2.5391214e+47	2.6285487e+43
6	8.01	3.0994261e+46	3.2171809e+42	2.4826403e+47	2.5769619e+43
6	8.02	3.0266729e+46	3.1500725e+42	2.4273917e+47	2.5263582e+43
6	8.03	2.955603e+46	3.084333e+42	2.3733492e+47	2.4767194e+43
6	8.04	2.8861783e+46	3.0199349e+42	2.3204874e+47	2.4280277e+43
6	8.05	2.8183612e+46	2.9568517e+42	2.2687808e+47	2.3802656e+43
6	8.06	2.7521151e+46	2.895057e+42	2.2182048e+47	2.3334159e+43
6	8.07	2.6874043e+46	2.8345251e+42	2.1687353e+47	2.2874618e+43
6	8.08	2.6241938e+46	2.7752309e+42	2.1203486e+47	2.2423866e+43
6	8.09	2.5624494e+46	2.7171497e+42	2.0730216e+47	2.1981741e+43
6	8.1	2.5021377e+46	2.6602572e+42	2.0267315e+47	2.1548083e+43
6	8.11	2.4432259e+46	2.6045295e+42	1.9814562e+47	2.1122735e+43
6	8.12	2.3856822e+46	2.5499437e+42	1.9371739e+47	2.0705543e+43
6	8.13	2.3294752e+46	2.4964766e+42	1.8938633e+47	2.0296355e+43
6	8.14	2.2745744e+46	2.4441061e+42	1.8515036e+47	1.9895024e+43
6	8.15	2.22095e+46	2.3928101e+42	1.8100743e+47	1.9501402e+43
6	8.16	2.1685729e+46	2.3425671e+42	1.7695555e+47	1.9115348e+43
6	8.17	2.1174143e+46	2.2933561e+42	1.7299275e+47	1.8736719e+43
6	8.18	2.0674465e+46	2.2451563e+42	1.6911713e+47	1.8365379e+43
6	8.19	2.0186422e+46	2.1979475e+42	1.653268e+47	1.800119e+43
6	8.2	1.9709748e+46	2.1517098e+42	1.6161993e+47	1.764402e+43
6	8.21	1.9244181e+46	2.1064237e+42	1.5799472e+47	1.7293739e+43
6	8.22	1.8789467e+46	2.0620702e+42	1.5444942e+47	1.6950217e+43
6	8.23	1.8345357e+46	2.0186304e+42	1.5098229e+47	1.6613328e+43
6	8.24	1.7911608e+46	1.976086e+42	1.4759165e+47	1.6282948e+43
6	8.25	1.7487982e+46	1.934419e+42	1.4427585e+47	1.5958957e+43
6	8.26	1.7074246e+46	1.8936118e+42	1.4103327e+47	1.5641234e+43
6	8.27	1.6670172e+46	1.8536471e+42	1.3786233e+47	1.5329661e+43
6	8.28	1.627554e+46	1.8145078e+42	1.3476147e+47	1.5024125e+43
6	8.29	1.5890131e+46	1.7761775e+42	1.3172919e+47	1.4724511e+43
6	8.3	1.5513734e+46	1.7386396e+42	1.2876399e+47	1.4430709e+43
6	8.31	1.514614e+46	1.7018783e+42	1.2586442e+47	1.4142609e+43
6	8.32	1.4787148e+46	1.6658779e+42	1.2302907e+47	1.3860105e+43
6	8.33	1.4436558e+46	1.6306231e+42	1.2025653e+47	1.358309e+43
6	8.34	1.4094177e+46	1.5960987e+42	1.1754544e+47	1.3311463e+43
6	8.35	1.3759817e+46	1.56229e+42	1.1489447e+47	1.3045122e+43
6	8.36	1.3433291e+46	1.5291826e+42	1.1230231e+47	1.2783967e+43
6	8.37	1.3114419e+46	1.4967622e+42	1.0976768e+47	1.2527899e+43
6	8.38	1.2803024e+46	1.4650149e+42	1.0728934e+47	1.2276825e+43
6	8.39	1.2498933e+46	1.4339271e+42	1.0486605e+47	1.2030648e+43
6	8.4	1.2201979e+46	1.4034854e+42	1.0249662e+47	1.1789277e+43
6	8.41	1.1911994e+46	1.3736767e+42	1.0017987e+47	1.1552621e+43
6	8.42	1.1628819e+46	1.3444882e+42	9.791466e+46	1.1320591e+43
6	8.43	1.1352298e+46	1.3159073e+42	9.5699876e+46	1.1093099e+43
6	8.44	1.1082277e+46	1.2879217e+42	9.3534415e+46	1.0870059e+43
6	8.45	1.0818606e+46	1.2605191e+42	9.1417219e+46	1.0651387e+43
6	8.46	1.0561138e+46	1.2336879e+42	8.9347231e+46	1.0436999e+43
6	8.47	1.0309741e+46	1.2074162e+42	8.7323503e+46	1.0226815e+43
6	8.48	1.006425e+46	1.1816929e+42	8.5344843e+46	1.0020755e+43
6	8.49	9.824551e+45	1.1565066e+42	8.3410438e+46	9.818741e+42
6	8.5	9.5904977e+45	1.1318464e+42	8.1519231e+46	9.6206948e+42
6	8.51	9.3619602e+45	1.1077017e+42	7.9670281e+46	9.4265416e+42
6	8.52	9.1388436e+45	1.0840619e+42	7.7862947e+46	9.236207e+42
6	8.53	8.9209625e+45	1.0609166e+42	7.609581e+46	9.0496184e+42
6	8.54	8.7082143e+45	1.0382558e+42	7.436815e+46	8.8667042e+42
6	8.55	8.5005282e+45	1.0160695e+42	7.2679516e+46	8.6873944e+42
6	8.56	8.2977576e+45	9.9434813e+41	7.1028805e+46	8.51162e+42
6	8.57	8.099793e+45	9.7308209e+41	6.9415226e+46	8.3393135e+42
6	8.58	7.9065078e+45	9.5226207e+41	6.7837837e+46	8.1704086e+42
6	8.59	7.7178911e+45	9.3187892e+41	6.6296685e+46	8.00484e+42
6	8.6	7.5337611e+45	9.1192371e+41	6.4790345e+46	7.8425439e+42
6	8.61	7.3540466e+45	8.9238764e+41	6.3318341e+46	7.6834576e+42
6	8.62	7.1785122e+45	8.7326211e+41	6.1878775e+46	7.5275194e+42
6	8.63	7.0074202e+45	8.5453869e+41	6.0474036e+46	7.3746689e+42
6	8.64	6.8403421e+45	8.3620912e+41	5.9100556e+46	7.2248468e+42
6	8.65	6.6773848e+45	8.1826529e+41	5.7759379e+46	7.0779948e+42
6	8.66	6.5184354e+45	8.0069929e+41	5.644965e+46	6.9340559e+42
6	8.67	6.3634112e+45	7.8350333e+41	5.5170775e+46	6.7929739e+42
6	8.68	6.2123578e+45	7.6666978e+41	5.3923266e+46	6.6546937e+42
6	8.69	6.0648456e+45	7.5019118e+41	5.2703508e+46	6.5191614e+42
6	8.7	5.9211273e+45	7.3406021e+41	5.1513807e+46	6.3863238e+42
6	8.71	5.7809394e+45	7.182697e+41	5.0351982e+46	6.2561291e+42
6	8.72	5.643837e+45	7.0281263e+41	4.9214259e+46	6.1285262e+42
6	8.73	5.5116547e+45	6.876821e+41	4.8116746e+46	6.0034647e+42
6	8.74	5.3818162e+45	6.7287136e+41	4.7037073e+46	5.8808957e+42
6	8.75	5.2550825e+45	6.5837382e+41	4.5981972e+46	5.760771e+42
6	8.76	5.1320956e+45	6.4418298e+41	4.4957157e+46	5.6430429e+42
6	8.77	5.0121754e+45	6.302925e+41	4.3956778e+46	5.5276653e+42
6	8.78	4.8953141e+45	6.1669616e+41	4.2980857e+46	5.4145923e+42
6	8.79	4.7819236e+45	6.0338786e+41	4.2033108e+46	5.3037793e+42
6	8.8	4.6708422e+45	5.9036164e+41	4.1103411e+46	5.1951825e+42
6	8.81	4.5625739e+45	5.7761163e+41	4.0196276e+46	5.0887585e+42
6	8.82	4.4570094e+45	5.6513212e+41	3.9310823e+46	4.9844653e+42
6	8.83	4.3539699e+45	5.5291748e+41	3.8445554e+46	4.8822613e+42
6	8.84	4.25337e+45	5.4096219e+41	3.7599791e+46	4.7821058e+42
6	8.85	4.1552613e+45	5.2926089e+41	3.6774062e+46	4.6839589e+42
6	8.86	4.0594297e+45	5.1780828e+41	3.5966547e+46	4.5877814e+42
6	8.87	3.9658677e+45	5.0659919e+41	3.5177246e+46	4.4935348e+42
6	8.88	3.8745524e+45	4.9562854e+41	3.4406025e+46	4.4011815e+42
6	8.89	3.7854434e+45	4.8489137e+41	3.3652591e+46	4.3106843e+42
6	8.9	3.6984956e+45	4.7438282e+41	3.2916611e+46	4.2220071e+42
6	8.91	3.6136626e+45	4.6409811e+41	3.2197734e+46	4.1351142e+42
6	8.92	3.530897e+45	4.5403257e+41	3.1495602e+46	4.0499705e+42
6	8.93	3.450152e+45	4.4418164e+41	3.0809857e+46	3.966542e+42
6	8.94	3.3713807e+45	4.3454081e+41	3.0140143e+46	3.8847948e+42
6	8.95	3.2945369e+45	4.2510572e+41	2.9486105e+46	3.8046962e+42
6	8.96	3.219575e+45	4.1587203e+41	2.8847392e+46	3.7262134e+42
6	8.97	3.1464505e+45	4.0683557e+41	2.8223661e+46	3.649315e+42
6	8.98	3.0751192e+45	3.9799218e+41	2.761457e+46	3.5739697e+42
6	8.99	3.0055378e+45	3.8933782e+41	2.7019785e+46	3.500147e+42
6	9	2.9376641e+45	3.8086855e+41	2.6438977e+46	3.4278169e+42
6	9.01	2.8714563e+45	3.7258048e+41	2.5871822e+46	3.3569501e+42
6	9.02	2.8068738e+45	3.6446979e+41	2.5318002e+46	3.2875175e+42
6	9.03	2.7438766e+45	3.5653278e+41	2.4777206e+46	3.219491e+42
6	9.04	2.6824256e+45	3.4876579e+41	2.4249128e+46	3.1528428e+42
6	9.05	2.6224826e+45	3.4116526e+41	2.3733467e+46	3.0875456e+42
6	9.06	2.5640099e+45	3.3372769e+41	2.322993e+46	3.0235728e+42
6	9.07	2.5069709e+45	3.2644964e+41	2.2738226e+46	2.9608983e+42
6	9.08	2.4513298e+45	3.1932777e+41	2.2258075e+46	2.8994962e+42
6	9.09	2.3970513e+45	3.1235879e+41	2.1789197e+46	2.8393414e+42
6	9.1	2.3441011e+45	3.0553947e+41	2.133132e+46	2.7804092e+42
6	9.11	2.2924456e+45	2.9886667e+41	2.0884179e+46	2.7226753e+42
6	9.12	2.2420518e+45	2.9233728e+41	2.0447512e+46	2.666116e+42
6	9.13	2.1928876e+45	2.859483e+41	2.0021064e+46	2.610708e+42
6	9.14	2.1449215e+45	2.7969676e+41	1.9604583e+46	2.5564284e+42
6	9.15	2.0981229e+45	2.7357975e+41	1.9197824e+46	2.5032547e+42
6	9.16	2.0524616e+45	2.6759444e+41	1.8800548e+46	2.451165e+42
6	9.17	2.0079083e+45	2.6173803e+41	1.8412519e+46	2.4001377e+42
6	9.18	1.9644343e+45	2.5600781e+41	1.8033506e+46	2.3501517e+42
6	9.19	1.9220115e+45	2.5040112e+41	1.7663285e+46	2.3011863e+42
6	9.2	1.8806125e+45	2.4491532e+41	1.7301635e+46	2.2532209e+42
6	9.21	1.8402107e+45	2.3954787e+41	1.6948341e+46	2.2062358e+42
6	9.22	1.8007799e+45	2.3429625e+41	1.660319e+46	2.1602114e+42
6	9.23	1.7622944e+45	2.2915802e+41	1.6265978e+46	2.1151285e+42
6	9.24	1.7247296e+45	2.2413076e+41	1.5936501e+46	2.0709682e+42
6	9.25	1.688061e+45	2.1921213e+41	1.5614564e+46	2.0277122e+42
6	9.26	1.6522649e+45	2.1439981e+41	1.5299973e+46	1.9853423e+42
6	9.27	1.6173182e+45	2.0969156e+41	1.4992539e+46	1.9438408e+42
6	9.28	1.5831983e+45	2.0508516e+41	1.469208e+46	1.9031903e+42
6	9.29	1.5498831e+45	2.0057845e+41	1.4398414e+46	1.8633738e+42
6	9.3	1.5173513e+45	1.961693e+41	1.4111368e+46	1.8243745e+42
6	9.31	1.485582e+45	1.9185564e+41	1.3830768e+46	1.786176e+42
6	9.32	1.4545545e+45	1.8763545e+41	1.3556448e+46	1.7487624e+42
6	9.33	1.4242493e+45	1.8350672e+41	1.3288246e+46	1.7121177e+42
6	9.34	1.3946467e+45	1.7946752e+41	1.3026e+46	1.6762266e+42
6	9.35	1.3657281e+45	1.7551593e+41	1.2769558e+46	1.6410739e+42
6	9.36	1.337475e+45	1.7165009e+41	1.2518766e+46	1.6066448e+42
6	9.37	1.3098696e+45	1.6786816e+41	1.2273478e+46	1.5729247e+42
6	9.38	1.2828944e+45	1.6416836e+41	1.2033549e+46	1.5398992e+42
6	9.39	1.2565325e+45	1.6054894e+41	1.179884e+46	1.5075545e+42
6	9.4	1.2307675e+45	1.5700817e+41	1.1569214e+46	1.4758768e+42
6	9.41	1.2055833e+45	1.5354437e+41	1.1344539e+46	1.4448526e+42
6	9.42	1.1809644e+45	1.5015591e+41	1.1124685e+46	1.4144687e+42
6	9.43	1.1568956e+45	1.4684117e+41	1.0909526e+46	1.3847123e+42
6	9.44	1.1333622e+45	1.4359858e+41	1.0698939e+46	1.3555706e+42
6	9.45	1.1103499e+45	1.4042658e+41	1.0492807e+46	1.3270311e+42
6	9.46	1.0878448e+45	1.3732366e+41	1.0291012e+46	1.2990819e+42
6	9.47	1.0658334e+45	1.3428836e+41	1.0093443e+46	1.2717108e+42
6	9.48	1.0443027e+45	1.3131921e+41	9.8999897e+45	1.2449061e+42
6	9.49	1.0232399e+45	1.284148e+41	9.7105466e+45	1.2186565e+42
6	9.5	1.0026326e+45	1.2557375e+41	9.5250101e+45	1.1929506e+42
6	9.51	9.82469e+44	1.2279468e+41	9.3432802e+45	1.1677774e+42
6	9.52	9.6273734e+44	1.2007628e+41	9.1652595e+45	1.1431262e+42
6	9.53	9.4342641e+44	1.1741723e+41	8.9908537e+45	1.1189862e+42
6	9.54	9.2452527e+44	1.1481626e+41	8.8199711e+45	1.0953472e+42
6	9.55	9.0602335e+44	1.1227213e+41	8.652523e+45	1.0721989e+42
6	9.56	8.8791036e+44	1.0978362e+41	8.4884231e+45	1.0495314e+42
6	9.57	8.7017636e+44	1.0734951e+41	8.3275878e+45	1.0273348e+42
6	9.58	8.5281172e+44	1.0496865e+41	8.1699363e+45	1.0055997e+42
6	9.59	8.3580708e+44	1.0263989e+41	8.0153899e+45	9.8431658e+41
6	9.6	8.191534e+44	1.0036211e+41	7.8638726e+45	9.6347624e+41
6	9.61	8.0284189e+44	9.81342e+40	7.7153106e+45	9.4306966e+41
6	9.62	7.8686409e+44	9.5955094e+40	7.5696326e+45	9.2308801e+41
6	9.63	7.7121176e+44	9.3823738e+40	7.4267692e+45	9.035226e+41
6	9.64	7.5587692e+44	9.1739101e+40	7.2866535e+45	8.8436494e+41
6	9.65	7.4085188e+44	8.9700175e+40	7.1492206e+45	8.6560669e+41
6	9.66	7.2612915e+44	8.7705974e+40	7.0144076e+45	8.4723971e+41
6	9.67	7.1170152e+44	8.575553e+40	6.8821537e+45	8.2925598e+41
6	9.68	6.9756196e+44	8.3847898e+40	6.7523998e+45	8.1164766e+41
6	9.69	6.8370371e+44	8.1982154e+40	6.625089e+45	7.9440707e+41
6	9.7	6.7012019e+44	8.0157391e+40	6.5001658e+45	7.7752669e+41
6	9.71	6.5680504e+44	7.8372722e+40	6.3775769e+45	7.6099913e+41
6	9.72	6.4375211e+44	7.6627279e+40	6.2572705e+45	7.4481715e+41
6	9.73	6.3095541e+44	7.4920214e+40	6.1391962e+45	7.2897368e+41
6	9.74	6.1840919e+44	7.3250695e+40	6.0233055e+45	7.1346177e+41
6	9.75	6.0610784e+44	7.1617908e+40	5.9095514e+45	6.982746e+41
6	9.76	5.9404592e+44	7.0021057e+40	5.7978882e+45	6.8340551e+41
6	9.77	5.8221818e+44	6.8459362e+40	5.6882716e+45	6.6884797e+41
6	9.78	5.7061953e+44	6.6932064e+40	5.580659e+45	6.5459558e+41
6	9.79	5.5924503e+44	6.5438411e+40	5.4750088e+45	6.4064204e+41
6	9.8	5.4808987e+44	6.3977676e+40	5.3712807e+45	6.2698122e+41
6	9.81	5.3714942e+44	6.2549143e+40	5.2694358e+45	6.1360709e+41
6	9.82	5.2641915e+44	6.1152113e+40	5.1694361e+45	6.0051375e+41
6	9.83	5.1589471e+44	5.97859e+40	5.071245e+45	5.876954e+41
6	9.84	5.0557182e+44	5.8449836e+40	4.9748267e+45	5.7514639e+41
6	9.85	4.9544638e+44	5.7143263e+40	4.8801469e+45	5.6286115e+41
6	9.86	4.8551438e+44	5.5865541e+40	4.7871717e+45	5.5083423e+41
6	9.87	4.7577191e+44	5.461604e+40	4.6958687e+45	5.3906032e+41
6	9.88	4.6621518e+44	5.3394148e+40	4.606206e+45	5.2753418e+41
6	9.89	4.5684054e+44	5.2199261e+40	4.5181529e+45	5.162507e+41
6	9.9	4.4764437e+44	5.1030793e+40	4.4316793e+45	5.0520485e+41
6	9.91	4.3862321e+44	4.9888166e+40	4.3467561e+45	4.9439173e+41
6	9.92	4.2977367e+44	4.8770817e+40	4.2633548e+45	4.8380651e+41
6	9.93	4.2109242e+44	4.7678196e+40	4.1814478e+45	4.7344449e+41
6	9.94	4.1257627e+44	4.6609761e+40	4.1010081e+45	4.6330102e+41
6	9.95	4.0422206e+44	4.5564985e+40	4.0220095e+45	4.533716e+41
6	9.96	3.9602675e+44	4.4543352e+40	3.9444264e+45	4.4365179e+41
6	9.97	3.8798733e+44	4.3544355e+40	3.8682337e+45	4.3413722e+41
6	9.98	3.8010092e+44	4.2567501e+40	3.7934072e+45	4.2482366e+41
6	9.99	3.7236465e+44	4.1612305e+40	3.7199229e+45	4.1570692e+41
6	10	3.6477576e+44	4.0678292e+40	3.6477576e+45	4.0678292e+41
6	10.01	3.5733152e+44	3.9765e+40	3.5768886e+45	3.9804765e+41
6	10.02	3.5002929e+44	3.8871976e+40	3.5072935e+45	3.894972e+41
6	10.03	3.4286649e+44	3.7998775e+40	3.4389509e+45	3.8112771e+41
